VOLTAGE,CURRENT,GAS,WIRESPEED,OUTLIER,DEFECT
29.1,284.7,25.1,8.5,0,0
28.6,237.2,25.2,8.5,0,0
28.9,265.6,25.1,8.6,0,0
28.7,345.2,25,8.6,0,0
28.8,346.1,25.1,8.6,0,0
28.9,416.5,25,8.5,0,0
28.8,283.7,25.1,8.6,0,0
29.2,384.4,25.1,8.6,0,0
29,299.6,25,8.5,0,0
28.9,323.8,25,8.6,0,0
29,297.4,25,8.5,0,0
29.1,283.4,24.9,8.6,0,0
28.8,352.5,25,8.6,0,0
28.6,244.2,25,8.5,0,0
28.7,381.2,25,8.4,0,0
28.9,337.9,25,8.4,0,0
29,395.2,25,8.4,0,0
29.3,393.9,25.1,8.3,0,0
29,419.4,25.1,8.2,1,1
29,397.7,25.1,8.2,1,1
29,267.8,24.9,8.2,0,0
28.9,346.1,25,8,1,1
28.8,235.9,25.1,8.3,0,0
28.8,276.7,25.1,8.2,0,0
28.7,300.9,25.1,8.1,0,0
28.6,321.9,25.1,8.2,0,0
28.3,372.9,25.2,8.1,1,1
29,321.3,25.2,7.9,1,1
29,407.9,25.1,7.5,1,1
29,268.7,25.1,6.8,1,1
28.9,316.8,25.1,6.1,1,1
28.7,251.9,25,5.5,1,1
29.6,243.3,25.1,5.2,1,1
29,256,25.1,4.9,1,1
28.3,145.8,25.2,4.8,1,1
28.6,300.3,25,4.8,1,1
29.1,191,25,5,1,1
28.8,264.6,25.2,5,1,1
29.4,262.7,25.1,0,1,1
28.8,356,25.1,5.2,1,1
29.5,279.9,25,5.2,1,1
29,240.1,25,5.3,1,1
28.4,261.4,25,5.3,1,1
28.8,169.1,25.2,5.3,1,1
28.9,192.3,25.2,5.3,1,1
28.6,162.7,25.1,5.4,1,1
28.3,173.2,25.2,5.5,1,1
29.5,266.2,25.2,5.3,1,1
28.5,270,25.2,5.7,1,1
28.9,353.8,25.1,5.8,1,1
28.6,247.7,25.1,6.3,1,1
29,335.3,25.1,6.7,1,1
29,257.6,25.1,7,1,1
28.3,287.9,25.1,6.8,1,1
28.2,267.8,25.1,7.2,1,1
28.5,256.3,25.1,7.4,1,1
28.7,330.2,25.1,7.3,1,1
28.8,214.3,25.1,7.5,1,1
28.8,364.3,25.2,7.6,1,1
28.8,323.2,25.1,7.6,1,1
28.5,380.2,25,7.5,1,1
28.8,403.5,25.2,7.8,1,1
29.1,445.8,25.1,7.7,1,1
29,416.5,25.1,7.2,1,1
29.3,279.3,25.1,6.3,1,1
29.1,330.9,25.1,5.6,1,1
29.1,214,25.2,5.6,1,1
28.9,268.7,25.1,6.5,1,1
29,286.6,24.9,7,1,1
28.5,299.6,25,7,1,1
28.5,391,25,7.2,1,1
29.1,348.4,25,7.6,1,1
28.7,442,25.1,7.8,1,1
28.8,317.8,25,7.8,1,1
29,394.5,25,7.9,1,1
29.4,329.3,25.1,8.1,0,0
29.4,316.2,25.1,8.3,0,0
28.7,320.7,25.1,8.3,0,0
30,246.8,25.2,8.4,0,0
29.8,380.2,25,8.4,0,0
29.4,238.8,25,8.6,0,0
28.9,324.8,25.1,8.6,0,0
28.6,364.3,25,8.7,0,0
29.2,418.4,25.1,8.8,0,0
28.4,362.4,25,8.8,0,0
28.7,325.8,25.1,8.7,0,0
29.2,361.4,25,8.7,0,0
28.9,223.2,25.2,8.8,0,0
28.8,293.6,25,8.6,0,0
28.6,237.9,25,8.8,0,0
29.1,274.5,25.1,8.8,0,0
29.3,367.5,25,8.6,0,0
28.8,356.3,25,8.7,0,0
29.1,433.4,25.1,8.7,0,0
28.7,324.8,25.1,8.6,0,0
28.6,424.2,25.1,8.8,0,0
28.9,342.6,25.1,8.7,0,0
29.2,355.1,25.1,8.6,0,0
29.1,315.9,25,8.7,0,0
29.1,285.6,25,8.5,0,0
29.3,348.7,25.1,8.5,0,0
29.4,223.2,25.1,8.5,0,0
28.5,353.8,25.1,8.1,0,0
28.4,331.5,25.1,8.1,0,0
29.1,385.6,25,8.1,1,1
29.2,365.9,25,7.6,1,1
29.1,400.9,25,7.8,1,1
29,385.3,25,7.8,1,1
29.5,243.6,25,7.6,1,1
28.9,318.7,25,7.4,1,1
29.6,194.5,25,6.9,1,1
29.1,241.7,25,6.5,1,1
29.1,254.7,25.2,6.1,1,1
29.3,252.2,25,5.7,1,1
28.5,334.7,25.1,0,1,1
29.7,256.3,25.1,5.2,1,1
29.1,325.4,25,0,1,1
28.6,207,25,5.3,1,1
28.2,276.7,25,5.8,1,1
29.6,217.2,24.9,0,1,1
28.4,224.5,25,6.4,1,1
29.1,235.6,25,0,1,1
28.6,166.8,25.1,5.5,1,1
30,299,25.1,5.5,1,1
28.8,214.6,24.9,0,1,1
29,268.1,25.2,5,1,1
29.3,268.7,25.1,5,1,1
28.8,327.3,25.2,4.9,1,1
28.8,297.4,25.2,4.7,1,1
28.8,208.2,25.2,4.7,1,1
28.7,274.2,25.2,0,1,1
28.5,157,25.3,5,1,1
28.5,201.2,25.1,5.8,1,1
28.3,197.4,25.1,6.6,1,1
27.9,235.3,25.2,6.5,1,1
28.9,333.1,25.2,6.5,1,1
28.5,308.6,25.1,6.9,1,1
28.8,376.4,25.1,6.8,1,1
28.4,276.1,25.2,6.6,1,1
28.7,381.2,25.2,7,1,1
28.4,271.6,25.1,7,1,1
28.7,309.2,25,6.9,1,1
28.6,299,25.1,7.5,1,1
28.7,269.7,25,0,1,1
29.3,322.6,25,0,1,1
28.6,211.4,25,0,1,1
29.3,335,25,5.1,1,1
28.9,279.9,24.9,4.9,1,1
28.9,342.3,24.8,6,1,1
28.7,337.5,25,6.8,1,1
28.8,450.3,25.1,6.6,1,1
28.5,373.5,25,7.1,1,1
28.5,275.4,24.9,7.7,1,1
28.8,348,25,7.6,1,1
28.9,243.6,25,7.4,1,1
29.1,315.9,24.9,7.7,1,1
29,326.7,24.9,7.9,1,1
29,324.2,25,7.9,1,1
29.5,447.1,25.1,8.3,1,1
29.3,367.2,25.2,8.3,0,0
29,418.1,25.1,8.5,0,0
29.1,301.6,25,8.6,0,0
29.3,380.5,25.1,8.7,0,0
28.4,307.9,25.1,8.4,0,0
28.8,293.3,25.1,8.5,0,0
29.2,302.2,25.1,8.9,0,0
28.7,238.8,25.3,8.6,0,0
28.7,360.8,25.1,8.5,0,0
29.2,266.5,25.1,8.7,0,0
29.3,353.5,25.2,8.8,0,0
29,360.8,25.2,8.6,0,0
28.8,422.3,25.3,8.6,0,0
29,381.5,25.1,8.5,0,0
28.6,324.2,25.1,8.6,0,0
28.9,374.2,25.1,8.7,0,0
28.6,241,25,8.6,0,0
28.9,312.4,25,8.6,0,0
29.2,243,25,8.5,0,0
28.7,284.4,25.1,8.3,0,0
29,395.2,25,8.1,1,1
29.3,335.6,24.9,8,1,1
29.2,392.3,25,7.9,1,1
29,308.6,25,8,1,1
28.8,392.3,25.1,7.9,1,1
28.6,276.4,25,7.7,1,1
28.9,324.2,25,7.6,1,1
29,277.3,25.1,7.3,1,1
29.3,244.2,25.1,7.2,1,1
29.1,309.2,25.1,7.2,1,1
29.5,199,25.1,7,1,1
28.7,327.3,25.1,6.7,1,1
29.3,279.3,25,6.4,1,1
29.7,341,24.9,5.8,1,1
29.3,307.6,25,5.2,1,1
29.2,307.3,25.1,4.8,1,1
30.5,291.4,25.1,4.5,1,1
28.5,172.9,25,4.3,1,1
28.9,229.9,25.1,4.4,1,1
29.1,92.3,25.2,4.4,1,1
28.4,201.2,25.1,0,1,1
29.2,236.3,25.1,0,1,1
28.9,184,25.1,0,1,1
28.6,275.4,25.1,3.9,1,1
29.1,246.5,25.2,4.6,1,1
28.6,280.5,25.1,5.3,1,1
29.1,164.3,25.1,5.5,1,1
28.8,232.4,25.1,5.4,1,1
28.5,171.9,25.1,5.5,1,1
28.9,164,25,5.5,1,1
28.5,187.5,25,5.2,1,1
28.5,130.2,25,5.3,1,1
28.5,275.4,25,5.6,1,1
29.1,216.2,25,5.8,1,1
28.5,303.5,25.2,6.1,1,1
28.9,307,25.1,6.7,1,1
29,380.2,25.2,6.7,1,1
28.7,347.1,24.9,6.4,1,1
28.4,286.6,25.1,6.8,1,1
29.1,335.9,25,7.1,1,1
28.8,199,25,6.9,1,1
28.8,273.5,25,7,1,1
28.8,213.7,24.9,7.1,1,1
28.4,265.2,25,6.9,1,1
28.4,371.6,25,7.4,1,1
29,340.1,24.9,7.9,1,1
29.4,406.6,25,0,1,1
29.3,317.8,25,6.1,1,1
29,404.1,25,5.8,1,1
28.9,287.9,25,6.3,1,1
28.7,332.4,25.1,7.1,1,1
28.7,314.6,25.1,7.3,1,1
29.2,298.4,25,7.2,1,1
28.8,347.7,25,7.4,1,1
29,271.6,24.9,7.7,1,1
29.9,404.7,25,7.7,1,1
28.9,337.9,25.1,7.7,1,1
29.4,450.3,25,8,1,1
29.7,409.5,25.1,8.1,1,1
29.6,408.6,25.1,8.1,1,1
29.1,425.4,25.1,8.2,1,1
28.7,301.6,25.1,8.4,0,0
30.1,360.5,25.1,8.3,0,0
28.6,229.3,25.3,8.4,0,0
29.1,282.1,25,8.6,0,0
29,284,24.9,8.6,0,0
29.4,258.2,25.2,8.4,0,0
28.8,392,25.1,8.5,0,0
28.8,363.3,25.1,8.6,0,0
28.7,398.7,25,8.6,0,0
28.9,291.7,25.1,8.7,0,0
29.4,374.8,25.2,8.7,0,0
28.9,271.6,25.2,8.6,0,0
29,268.7,25.1,8.6,0,0
29.5,277,24.9,8.7,0,0
29.2,238.5,25.1,8.7,0,0
28.8,324.8,25,8.6,0,0
28.6,250.3,24.9,8.6,0,0
29,345.5,25.1,8.7,0,0
28.9,370.7,25,8.6,0,0
29,400.3,25.2,8.4,0,0
28.8,379.6,25.1,8.3,0,0
28.8,305.7,25,8.3,0,0
28.8,372.6,25,8.3,0,0
28.6,256.3,24.9,8.2,0,0
29,310.8,25,8,1,1
29,251.9,25,7.8,1,1
28.9,291,25.1,7.9,1,1
29.2,393,25.1,8,1,1
29.1,333.4,25,7.9,1,1
28.5,410.8,25.1,7.8,1,1
29.8,336.9,25.1,7.5,1,1
28.8,399,25.1,7.2,1,1
28.6,278.3,25.1,7.3,1,1
28.9,322.6,25.1,7,1,1
29.6,268.7,25.1,6.6,1,1
29.4,238.5,25.1,6.3,1,1
29.1,286.3,25.1,6.3,1,1
29,199.3,25.1,6.1,1,1
30.2,322.6,25.1,6,1,1
29.2,275.1,25.1,6.1,1,1
29.2,353.5,25.1,0,1,1
28.8,306.3,25.2,5.7,1,1
29,290.1,25.2,5.6,1,1
28.7,305.7,25.1,0,1,1
28.4,184.7,25,5.5,1,1
28.9,250.6,25,5.6,1,1
30.1,143,25.2,6,1,1
28.6,179.3,25.1,0,1,1
28.5,239.4,25,5.7,1,1
29.6,187.5,25.1,5.3,1,1
28.8,313,25.1,4.9,1,1
28.9,282.4,25.2,0,1,1
28.5,312.4,25,5.3,1,1
28.5,227,25,5.8,1,1
28.9,301.2,25.1,6.1,1,1
28.9,215.9,25.1,6.5,1,1
28.8,231.5,25,6.9,1,1
28.8,237.9,25.1,6.9,1,1
28.6,174.5,25.1,6.8,1,1
28.2,302.2,25,7.1,1,1
28.2,253.8,24.9,7.1,1,1
29,341.4,25.1,7.1,1,1
29.3,333.1,25,7.2,1,1
28.9,404.7,25.1,7.2,1,1
29.1,376.1,25,7.4,1,1
28.7,307,25.1,7.4,1,1
28.5,364,25,7.4,1,1
29.2,270.7,25,6.7,1,1
29.4,284.4,25.1,0,1,1
29,222.6,25,5.4,1,1
28.8,263.3,25,5.7,1,1
28.5,373.5,25,6.8,1,1
28.5,318.1,25,7.2,1,1
28.8,419.4,25.1,7.3,1,1
28.8,393.9,25,7.4,1,1
29,447.4,25,7.7,1,1
28.6,329.6,25.1,7.7,1,1
29.2,382.8,25.1,7.7,1,1
28.8,343,25.1,7.9,1,1
28.6,317.2,25,7.8,1,1
29.5,353.8,25.1,8.1,0,0
29.2,276.7,25.1,8.3,0,0
29.7,390.7,25.2,8.3,1,1
30.3,315.2,25.1,8.4,0,0
29.8,421.6,25.2,8.2,1,1
29.5,366.2,25.1,8.4,0,0
28.9,349,25.1,8.7,0,0
29.5,376.1,25.1,9,0,0
28.7,275.1,25.1,9.2,0,0
29,324.8,25.1,8.6,0,0
29.4,232.1,25.2,8.5,0,0
28.8,293,25,8.7,0,0
29,295.5,25,9,0,0
29,266.2,25.1,9,0,0
28.8,395.8,25,8.7,0,0
29.4,365.2,25.1,8.9,0,0
28.9,388.5,25.1,9,0,0
29.4,306,25.1,9.1,0,0
28.6,390.4,25.1,8.9,0,0
28.6,279.9,25.1,8.5,0,0
28.8,308.9,25,8.6,0,0
28.9,314.9,25,8.6,0,0
29.4,243.3,25.1,8.5,0,0
29,345.2,25,8.3,0,0
29,280.9,24.9,7.9,1,1
29.3,384.4,25,7.7,1,1
29,347.4,25.1,7.5,1,1
28.7,407.6,25.1,7.6,1,1
29.1,390.4,25.1,7.3,1,1
28.8,298,25.1,6.8,1,1
28.8,335.6,25.1,7.2,1,1
29.3,254.1,25.1,6.9,1,1
28.6,283.1,25.1,6.7,1,1
29,214,25.1,6.5,1,1
29,245.2,25.1,5.8,1,1
29.3,343.9,25,5.3,1,1
29.4,270,24.9,0,1,1
28.8,324.2,25.1,4.5,1,1
28.7,324.5,25.1,6.1,1,1
28.3,354.1,25.1,7.3,1,1
28.6,243,25,7.5,1,1
28.9,290.7,25.1,7.1,1,1
28.4,249,25.1,6.9,1,1
28.5,214.9,25,7.3,1,1
28.8,263.7,25,7.6,1,1
28.6,199,25,7.3,1,1
28.4,305.7,25.1,7.4,1,1
29,284.4,25.1,7.6,1,1
29.1,385,25.1,7.7,1,1
28.7,337.5,25,7.4,1,1
28.9,304.4,25.2,7.2,1,1
29.1,349.3,25.1,7.1,1,1
28.7,246.1,25.1,7.2,1,1
28.7,290.1,25.1,7.2,1,1
28.8,210.1,25.2,6.8,1,1
28.8,271,25,6.7,1,1
28.8,282.8,24.9,7.1,1,1
28.9,249,25.1,7.3,1,1
28.7,386.3,25.1,0,1,1
28.8,376.7,25,6.7,1,1
28.7,396.8,24.9,7.2,1,1
28.8,337.9,25,7,1,1
28.9,419.4,25,7.5,1,1
29,310.2,25.1,7.6,1,1
29.2,317.5,25.2,7.3,1,1
29,313.3,25.1,7.6,1,1
28.7,255.1,25.1,7.7,1,1
29.2,337.9,25,0,1,1
29,291,25.1,6.7,1,1
29.3,387.5,25.2,6,1,1
28.7,332.4,25.3,5.6,1,1
28.1,410.8,25.3,6.1,1,1
28.3,403.1,25.1,6.9,1,1
28.4,316.8,25.1,7.1,1,1
28.9,370,25,7.2,1,1
29.5,279.9,25,7.8,1,1
29.4,307.6,25.1,8,1,1
29,262.4,25.2,8,1,1
28.5,306.6,25.2,8.3,0,0
29.3,395.5,25.1,8.4,0,0
28.8,323.5,25,8.4,0,0
28.5,433.4,25,8.6,0,0
28.9,419.1,25.1,8.7,0,0
28.7,451.6,25.1,8.8,0,0
29,330.2,25,8.9,0,0
28.5,388.2,25.1,9,0,0
29.2,328.6,25,8.8,0,0
29.1,285.9,25.1,8.9,0,0
29,322.9,25.1,9.1,0,0
28.9,272.6,25,9.1,0,0
29.3,383.7,25,8.9,0,0
29,327.7,25,8.7,0,0
29.4,443,25,8.7,0,0
29.3,391.4,25.1,8.7,0,0
29.3,359.2,25.1,8.7,0,0
29.3,395.2,25.1,8.7,0,0
29.2,290.7,25.1,8.7,0,0
28.6,314.3,25.1,8.8,0,0
29,257,25.2,8.8,0,0
28.8,300,25.1,8.8,0,0
28.7,295.8,25.1,8.6,0,0
28.9,277,25.2,8.4,0,0
28.8,412.1,25.1,8.4,0,0
28.9,371.6,25.1,8.5,0,0
29.1,390.4,25,8.1,1,1
28.8,340.7,25.1,7.8,1,1
28.9,401.2,25.1,7.6,1,1
28.9,282.4,25,7.6,1,1
28.9,293.3,25,7.6,1,1
28.8,284.7,25.1,7.4,1,1
29,211.7,25.1,7.5,1,1
28.8,305.7,25.1,7.6,1,1
28.9,264.3,25.1,7.7,1,1
28.6,367.8,25.2,7.8,1,1
29.1,328.6,25.1,7.7,1,1
28.9,373.2,25.1,7.3,1,1
28.9,380.5,25.1,6.7,1,1
29,295.2,25,7.2,1,1
28.6,342.6,25.1,7.3,1,1
29,272.3,25,7,1,1
29,287.2,25,7.2,1,1
29,219.1,25.1,6.9,1,1
28.9,262.1,25.1,0,1,1
28.5,367.8,25,6.5,1,1
29.1,271.9,25,0,1,1
29.3,352.8,25.1,5.8,1,1
29.2,343,25.1,5.7,1,1
29.4,345.2,25,5.8,1,1
28.9,240.4,24.9,0,1,1
28.6,282.1,25,5.5,1,1
29.1,223.2,25,5.9,1,1
29.2,175.8,25.1,6.1,1,1
28.6,221.9,25,6,1,1
29.3,187.9,25,6.6,1,1
28.4,295.8,25.1,7.1,1,1
29.3,266.8,25.1,7.1,1,1
28.8,375.8,25.2,7.1,1,1
28.8,340.7,25.1,7.8,1,1
29,319.1,25.1,7.6,1,1
28.7,366.8,25,7.8,1,1
28.6,287.9,25.1,8.1,0,0
29,311.4,25.1,8,1,1
28.9,247.7,25.3,7.8,1,1
28.7,314.6,25.2,7.8,1,1
29.1,302.2,25.1,7.8,1,1
28.8,295.2,25.1,7.7,1,1
29.1,435.9,25.1,8,1,1
29,396.1,25,8,1,1
29.4,423.5,25.2,7.8,1,1
29.2,399.6,25.2,7.1,1,1
28.8,447.4,25.2,7,1,1
29.2,313.3,25.2,7.2,1,1
28.8,328.9,25.1,7.7,1,1
28.8,328,25.2,7.8,1,1
28.4,259.8,25.1,7.9,1,1
29.6,364.9,25,8.2,1,1
29.4,335,25,8.3,0,0
29.2,441.4,25,8.5,0,0
29.5,359.2,25,8.2,0,0
29.3,421.9,25.1,8.4,0,0
30,424.8,25,8.6,0,0
29,354.7,25.1,8.7,0,0
30,385.9,25,8.7,0,0
28.8,327,25,8.5,0,0
28.8,331.5,25.1,8.8,0,0
29.8,270,25.1,8.7,0,0
29.3,309.5,25.1,8.5,0,0
29,405.1,25.1,8.7,0,0
29.1,314.9,25.1,8.6,0,0
29.5,408.9,25,8.7,0,0
28.9,452.2,25,8.6,0,0
29.1,429.3,24.9,8.5,0,0
29,322.3,25,8.7,0,0
28.8,368.4,25.1,8.6,0,0
29,314.3,25.1,8.5,0,0
28.8,274.2,25.2,8.6,0,0
29.1,297.1,25.1,8.6,0,0
29.2,253.1,25.1,8.8,0,0
28.9,341.7,25.2,8.7,0,0
29.2,304.7,25.1,8.6,0,0
28.9,416.2,25,8.6,0,0
28.9,364.6,25,8.5,0,0
28.9,334.4,25.1,8.5,0,0
29,407.9,25.2,8.5,0,0
29.1,307,25.1,8.4,0,0
29,319.4,25.1,8.4,0,0
29.1,271.3,25.1,8.4,0,0
29.3,304.1,25.1,8.2,0,0
29.1,281.5,25,8,1,1
29,275.1,25.1,8,1,1
28.9,406.3,25.2,7.8,1,1
29,371.3,25.1,7.9,1,1
29,393,25.1,8.1,1,1
28.7,362.1,24.9,8.2,0,0
28.8,413,25,8.1,1,1
28.9,293,25.1,7.9,1,1
29.4,308.9,25,7.5,1,1
29.1,286.6,25,7.1,1,1
29.1,211.4,24.9,7,1,1
28.7,303.5,25,7.2,1,1
29.1,290.1,25,7.3,1,1
29.4,399.6,25,7.5,1,1
29.5,332.4,25.1,7.6,1,1
29,377.7,25.1,7.4,1,1
28.8,385.6,25,7.4,1,1
29.4,310.8,25,7.4,1,1
29.1,332.4,25.1,7.3,1,1
29.1,261.1,25.1,7,1,1
28.7,271,25.1,7.2,1,1
29,216.2,25.2,7.2,1,1
28.9,260.1,25.1,6.9,1,1
28.8,350.9,25.1,6.8,1,1
29.5,262.1,25.1,6.7,1,1
29.1,351.9,25.1,6.5,1,1
28.7,370.3,25.3,6.6,1,1
28.9,375.1,25.1,6.7,1,1
29.1,265.6,25,6.6,1,1
29,317.2,25.1,6.8,1,1
28.3,270.3,25.2,7.1,1,1
28.6,214,25.2,7.2,1,1
29.1,254.1,25.1,6.7,1,1
28.8,222.9,25,7.2,1,1
28.4,310.2,25.1,7.4,1,1
28.8,303.5,25.2,7.1,1,1
29,400.3,25.2,7.4,1,1
28.7,353.1,25.1,7.6,1,1
28.8,341,25.2,7.7,1,1
28.9,394.5,25.1,8,1,1
29.1,316.5,25.1,8.1,0,0
29,335.9,25.2,8.1,0,0
29.1,281.2,25.1,7.1,1,1
29.2,308.2,25.1,6.6,1,1
29.1,291,25,6.8,1,1
29,272.9,25.1,7.1,1,1
29,406.3,25.2,7.8,1,1
28.8,383.1,24.9,7.9,1,1
29,416.2,25,7.9,1,1
28.9,396.5,25.1,8.2,1,1
29.3,452.5,25.1,8.2,1,1
29,323.8,25,8.5,0,0
28.7,353.1,24.9,8.4,0,0
29.6,336.3,25,8.5,0,0
29.1,264.3,24.9,8.5,0,0
28.7,343,24.9,8.5,0,0
29.2,340.1,25,8.5,0,0
29.1,451.2,24.9,8.6,0,0
29.6,367.5,25.1,8.7,0,0
28.7,420.7,25.1,8.6,0,0
28.7,431.8,25,8.6,0,0
28.8,339.8,25,8.6,0,0
29.6,385.3,25.1,8.8,0,0
29.1,305.7,25.1,8.8,0,0
29.4,305.1,25.1,8.7,0,0
29.2,274.5,25.3,8.5,0,0
29,303.5,25.1,8.4,0,0
29.1,350.6,25,8.6,0,0
29,293.6,25.1,8.6,0,0
29.1,403.8,25.1,8.4,0,0
29.2,434,25.1,8.4,0,0
29.3,413,25,8.5,0,0
28.9,316.5,25,8.6,0,0
29.1,361.4,25.1,8.5,0,0
29.1,297.4,25.2,8.5,0,0
28.8,235.3,25.2,8.4,0,0
28.7,295.5,25,8.4,0,0
29,267.2,25,8.4,0,0
28.8,342.6,25.1,8.4,0,0
29,322.6,25,8.5,0,0
29.2,432.8,25.1,8.7,0,0
29.1,379.3,25,8.8,0,0
28.7,336.9,25,8.6,0,0
29,415.9,25.1,8.5,0,0
29.1,313.7,25,8.4,0,0
29.2,325.1,25,8.4,0,0
29.2,291.7,25,8.3,0,0
29.2,313.3,25,8.3,0,0
29.3,287.2,24.9,8.3,0,0
29,285.6,25,8.1,0,0
29,421,25.1,8,1,1
28.9,354.1,24.9,7.9,1,1
28.7,392,25,7.9,1,1
28.6,414.3,25.1,7.8,1,1
29.3,414.6,25.1,7.4,1,1
29.2,289.4,25,7.6,1,1
28.9,304.1,25.1,7.3,1,1
28.6,287.2,25.2,6.8,1,1
29.1,210.1,25.1,6.7,1,1
28.8,271.6,25.1,6.6,1,1
29.5,265.2,25.1,0,1,1
29.2,340.4,25.1,6.5,1,1
28.6,307.9,25.2,6.5,1,1
29,332.1,25.1,0,1,1
29.4,362.4,25.1,6,1,1
29.2,265.2,25.1,6.1,1,1
28.5,270.7,25.1,6.2,1,1
28.8,232.8,25.2,6,1,1
28.7,243.6,25.2,6.6,1,1
28.4,185,25.2,6.7,1,1
28.7,228.3,25.1,6.3,1,1
28.7,316.2,25.1,6.7,1,1
28.8,229.3,25.2,7.1,1,1
28.7,350.9,25.1,7.1,1,1
28.7,359.8,25.1,7.1,1,1
29.2,369.7,25,7.6,1,1
29.2,287.9,25.1,7.5,1,1
28.7,345.2,25,7.3,1,1
28.6,302.5,25.1,7.8,1,1
29.1,233.7,25.2,7.8,1,1
29.1,273.5,25.2,8,1,1
28.9,250.3,25,8.2,0,0
29,315.6,25.1,8.3,0,0
28.7,327.3,25,8.1,0,0
29,435.3,25.1,7.3,1,1
29.1,374.8,25,7,1,1
29.1,344.5,25,7.2,1,1
29,395.2,25,7.6,1,1
28.8,350.6,25.1,7.9,1,1
29.1,336.9,25,8,1,1
28.9,308.9,25,8,1,1
29,341.7,25.1,8.3,0,0
29.4,318.4,25.1,8.4,0,0
29.5,313.7,25.1,8.2,0,0
29.6,405.4,25.1,8.4,0,0
28.6,371.6,25,8.4,0,0
28.7,420.7,25.1,8.4,0,0
28.8,424.5,25.1,8.4,0,0
28.3,455.4,25,8.4,0,0
28.9,334.7,25,8.5,0,0
29.8,371.6,25,8.4,0,0
29.4,341,25.1,8.5,0,0
29,274.8,25.1,8.5,0,0
29.2,321.6,25,8.5,0,0
29.5,327.3,25,8.6,0,0
30.1,433.4,25,8.4,1,1
28.5,338.8,25.1,8.5,0,0
29,381.2,25.1,8.4,0,0
28.7,404.4,25.1,8.5,0,0
28.4,322.9,25,8.5,0,0
28.7,352.2,25.1,8.6,0,0
28.7,302.2,25,8.6,0,0
29.1,289.8,25,8.6,0,0
29.1,246.5,25.1,8.5,0,0
28.9,282.8,25,8.5,0,0
28.8,326.7,25,8.5,0,0
28.8,269.4,25.1,8.5,0,0
28.8,373.2,25.1,8.5,0,0
29.2,411.4,25.2,8.5,0,0
28.9,389.8,25.1,8.5,0,0
28.7,322.9,25.1,8.4,0,0
28.7,378,25.1,8.5,0,0
29.1,305.4,25,8.4,0,0
28.8,274.5,25.1,8.4,0,0
29.4,309.2,25.1,8.2,0,0
29.2,285.6,25,8.2,0,0
29.4,342.6,25.1,8.1,0,0
29.1,341.7,25,8.1,0,0
29.1,445.2,25.1,8.1,1,1
29.5,379.3,25,7.9,1,1
29.3,338.8,25.2,8,1,1
29.3,402.2,25.2,7.8,1,1
28.9,328.3,25.1,7.5,1,1
29,305.7,25.1,7.3,1,1
29.4,277,25.1,7.1,1,1
29.2,288.8,25.3,0,1,1
29.2,258.2,25.2,6.6,1,1
29.2,266.5,25.2,7,1,1
29,364.9,25.2,7,1,1
29.1,320,25,6.8,1,1
28.5,361.1,25,6.7,1,1
28.5,377,25.1,6.5,1,1
29.7,370,25.1,0,1,1
29.1,264.6,25,6.1,1,1
28.9,262.4,25.1,6,1,1
28.5,247.7,25.2,5.8,1,1
28.8,170.7,25.1,6,1,1
28.9,225.8,25.1,5.9,1,1
28.4,252.5,25.1,6.1,1,1
29.3,336.9,25,6.2,1,1
29.6,275.4,25.1,6.5,1,1
29.2,302.5,25.1,6.6,1,1
29.4,353.8,25,6.4,1,1
28.5,280.2,25,6.9,1,1
29.1,270.7,25.2,7.3,1,1
28.5,241,25.1,7.3,1,1
28.2,255.4,25.1,7.5,1,1
28.6,237.2,25.1,7.8,1,1
28.3,266.2,25.1,7.7,1,1
28.9,315.6,25,7.9,1,1
28.7,268.4,25,8,1,1
28.9,380.9,25.1,8.1,1,1
28.7,400.9,25.1,8.2,1,1
28.6,416.8,25,8.4,0,0
28.8,357.9,25.1,8.1,0,0
29.3,413.3,25.1,8.1,1,1
29.5,303.8,25.1,7.3,1,1
29,244.2,25.3,7,1,1
28.9,282.4,25.2,7.2,1,1
28.6,281.5,25.1,7.8,1,1
28.7,327.7,25.2,8.2,0,0
29.1,345.8,25.1,8,1,1
29,456,25.2,8.2,1,1
29.1,394.9,25.1,8.3,0,0
29.2,369.4,25.2,8.3,0,0
29.1,418.1,25.1,8.4,0,0
28.8,373.2,25.2,8.5,0,0
29.6,365.9,25.1,8.5,0,0
29.1,327.7,25.1,8.5,0,0
28.8,351.2,25.1,8.5,0,0
28.9,352.8,25.1,8.5,0,0
29.3,318.7,25.1,8.4,0,0
29.5,385.3,25.1,8.5,0,0
28.2,352.5,25.2,8.5,0,0
28.7,414,25.1,8.4,0,0
29,435.3,25.1,8.6,0,0
29.8,422.6,25.1,8.5,0,0
28.8,318.1,25.1,8.5,0,0
29,336.9,25,8.5,0,0
29.1,317.5,25.1,8.6,0,0
29.1,242.6,25.1,8.5,0,0
29.2,288.2,25.1,8.5,0,0
29.1,321.9,25.1,8.5,0,0
29.1,403.5,24.8,8.7,0,0
28.7,341.7,25,8.6,0,0
29.2,383.1,25.1,8.6,0,0
29.3,392.6,25,8.7,0,0
28.9,311.4,25,8.6,0,0
29,313,25,8.7,0,0
29.1,291.4,25.1,8.7,0,0
28.5,295.2,25.1,8.7,0,0
